Cargo	IdCargo	IdTipo	IdTipo2	CargoOK
PC14C 10 GB Internet x 30 días	Variables	Datos	Datos Excedentes	10 GB Internet x 30 días
PC15R 10 GB Internet x 30 días	Variables	Datos	Datos Excedentes	10 GB Internet x 30 días
CN90R 10 GB Internet x 30 días	Variables	Datos	Datos Excedentes	10 GB Internet x 30 días
CN95R 10 GB Internet x 30 días	Variables	Datos	Datos Excedentes	10 GB Internet x 30 días
PC22R 10 GB Internet x 30 días	Variables	Datos	Datos Excedentes	10 GB Internet x 30 días
PC25R 10 GB Internet x 30 días	Variables	Datos	Datos Excedentes	10 GB Internet x 30 días
PC32R 10 GB Internet x 30 días	Variables	Datos	Datos Excedentes	10 GB Internet x 30 días
BC70R 10 GB Internet x 30 días	Variables	Datos	Datos Excedentes	10 GB Internet x 30 días
BC66C 10 GB Internet x 30 días	Variables	Datos	Datos Excedentes	10 GB Internet x 30 días
PC93R 10 GB Internet x 30 días	Variables	Datos	Datos Excedentes	10 GB Internet x 30 días
PC76R 10 GB Internet x 30 días	Variables	Datos	Datos Excedentes	10 GB Internet x 30 días
PC96R 10 GB Internet x 30 días	Variables	Datos	Datos Excedentes	10 GB Internet x 30 días
PC75R 10 GB Internet x 30 días	Variables	Datos	Datos Excedentes	10 GB Internet x 30 días
PC73R 10 GB Internet x 30 días	Variables	Datos	Datos Excedentes	10 GB Internet x 30 días
BC64R 10 GB Internet x 30 días	Variables	Datos	Datos Excedentes	10 GB Internet x 30 días
PC94R 10 GB Internet x 30 días	Variables	Datos	Datos Excedentes	10 GB Internet x 30 días
BC72R 10 GB Internet x 30 días	Variables	Datos	Datos Excedentes	10 GB Internet x 30 días
PC72R 10 GB Internet x 30 días	Variables	Datos	Datos Excedentes	10 GB Internet x 30 días
BC74R 10 GB Internet x 30 días	Variables	Datos	Datos Excedentes	10 GB Internet x 30 días
10% - Feature Discount - Reversal	Fijos	Varios	Otros	10% - Feature Discount
10% - Feature Discount	Fijos	Varios	Otros	10% - Feature Discount
100 SMS	Fijos	Varios	Nacional SMS	100 SMS
Proporcional 100 SMS	Fijos	Varios	Nacional SMS	100 SMS
Bonif.100 SMS Multidestino TE	Fijos	Varios	Nacional SMS	100 SMS Multidestino
Bonif.100 SMS Multidestino	Fijos	Varios	Nacional SMS	100 SMS Multidestino
100 SMS Multidestino TE	Fijos	Varios	Nacional SMS	100 SMS Multidestino
100 SMS Multidestino	Fijos	Varios	Nacional SMS	100 SMS Multidestino
100 SMS de regalo	Fijos	Varios	Nacional SMS	100 SMS Multidestino
00 Message Allowance month in advance	Fijos	Varios	Nacional SMS	1000 Message Allowance
1000 Message Allowance 1000 per month / 2 days on service	Fijos	Varios	Nacional SMS	1000 Message Allowance
1000 SMS	Fijos	Varios	Nacional SMS	1000 SMS
1000 SMS Libres Adic.	Fijos	Varios	Nacional SMS	1000 SMS Libres Adicionales
PC64C 10000 SMS	Fijos	Varios	Nacional SMS	10000 SMS
PC67C 10000 SMS	Fijos	Varios	Nacional SMS	10000 SMS
PC66C 10000 SMS	Fijos	Varios	Nacional SMS	10000 SMS
BC27C 10000 SMS	Fijos	Varios	Nacional SMS	10000 SMS
10000 SMS	Fijos	Varios	Nacional SMS	10000 SMS
 10000 SMS	Fijos	Varios	Nacional SMS	10000 SMS
CN85R 10000 SMS	Fijos	Varios	Nacional SMS	10000 SMS
NC 10000 SMS	Fijos	Varios	Nacional SMS	10000 SMS
100000 Minutos Libres Adicionales GC	Variables	Plan	Voz Incluido	100000 Minutos Libres Adicionales GC
100MB - Pacote Internet Ilimitado	Fijos	Datos	Smartphone	100MB - Pacote Internet Ilimitado
10GB - Pacote Internet Ilimitado	Fijos	Datos	Smartphone	10GB - Pacote Internet Ilimitado
10GB Internet x 30 días	Variables	Datos	Datos Excedentes	10GB Internet x 30 días
Bonif.110 SMS Multidestino TE	Fijos	Varios	Nacional SMS	110 SMS Multidestino
Bonif.110 SMS Multidestino	Fijos	Varios	Nacional SMS	110 SMS Multidestino
110 SMS Multidestino TE	Fijos	Varios	Nacional SMS	110 SMS Multidestino
110 SMS Multidestino	Fijos	Varios	Nacional SMS	110 SMS Multidestino
110 SMS MULTIDÉSTINO TE	Fijos	Varios	Nacional SMS	110 SMS Multidestino
110 SMS Multidestino T-Empresa	Fijos	Varios	Nacional SMS	110 SMS Multidestino T-Empresa
1151 Verizon Txt2Landline na	Variables	Servicios	Otros	1151 Verizon Txt2Landline
12 GB Internet	Fijos	Datos	Smartphone	12 GB Internet
128gb - installment 16 of 24 monthly charges amount	Variables	Varios	Equipos	128GB
128gb - installment 18 of 24 monthly charges amount	Variables	Varios	Equipos	128GB
128gb - installment 13 of 24 monthly charges amount	Variables	Varios	Equipos	128GB
128gb - installment 21 of 24 monthly charges amount	Variables	Varios	Equipos	128GB
128gb - installment 22 of 24 monthly charges amount	Variables	Varios	Equipos	128GB
128gb - installment 23 of 24 monthly charges amount	Variables	Varios	Equipos	128GB
128gb - installment 19 of 24 monthly charges amount	Variables	Varios	Equipos	128GB
128gb - installment 20 of 24 monthly charges amount	Variables	Varios	Equipos	128GB
128gb - installment 12 of 24 monthly charges amount	Variables	Varios	Equipos	128GB
128GB - Installment  9 of 24	Variables	Varios	Equipos	128GB
128gb - installment 10 of 24 monthly charges amount	Variables	Varios	Equipos	128GB
13 Samsung Galaxy A32 4g Blanco $33470,33	Variables	Varios	Equipos	13 Samsung Galaxy A32 4g Blanco $33470,33
 15 GB Internet	Fijos	Datos	Smartphone	15 GB Internet
15 GB Internet	Fijos	Datos	Smartphone	15 GB Internet
Proporcional 15 GB Internet	Fijos	Datos	Smartphone	15 GB Internet
NC Proporcional 15 GB Internet	Fijos	Datos	Smartphone	15 GB Internet
BC70R 15 GB Internet x 30 días	Variables	Datos	Datos Excedentes	15 GB Internet x 30 día
PC75R 15 GB Internet x 30 días	Variables	Datos	Datos Excedentes	15 GB Internet x 30 día
BC24R 15 GB Internet x 30 días	Variables	Datos	Datos Excedentes	15 GB Internet x 30 día
PC94R 15 GB Internet x 30 días	Variables	Datos	Datos Excedentes	15 GB Internet x 30 día
BC72R 15 GB Internet x 30 días	Variables	Datos	Datos Excedentes	15 GB Internet x 30 día
PC92R 15 GB Internet x 30 días	Variables	Datos	Datos Excedentes	15 GB Internet x 30 día
PC82R 15 GB Internet x 30 días	Variables	Datos	Datos Excedentes	15 GB Internet x 30 días
PC73R 15 GB Internet x 30 días	Variables	Datos	Datos Excedentes	15 GB Internet x 30 días
BC74R 15 GB Internet x 30 días	Variables	Datos	Datos Excedentes	15 GB Internet x 30 días
PC93R 15 GB Internet x 30 días	Variables	Datos	Datos Excedentes	15 GB Internet x 30 días
BC64R 15 GB Internet x 30 días	Variables	Datos	Datos Excedentes	15 GB Internet x 30 días
PE71R 15 GB Internet x 30 días	Variables	Datos	Datos Excedentes	15 GB Internet x 30 días
PC72R 15 GB Internet x 30 días	Variables	Datos	Datos Excedentes	15 GB Internet x 30 días
150 SMS	Fijos	Varios	Nacional SMS	150 SMS
16 GB Internet	Fijos	Datos	Smartphone	16 GB Internet
Proporcional 16 GB Internet	Fijos	Datos	Smartphone	16 GB Internet
Bonif.160 SMS Multidestino TE	Fijos	Varios	Nacional SMS	160 SMS Multidestino
160 SMS Multidestino TE	Fijos	Varios	Nacional SMS	160 SMS Multidestino
160  SMS MULT NEGOCIOS	Fijos	Varios	Nacional SMS	160 SMS Multidestino
160 SMS Multidestino	Fijos	Varios	Nacional SMS	160 SMS Multidestino
Bonif.160  SMS MULT NEGOCIOS	Fijos	Varios	Nacional SMS	160 SMS Multidestino
188 Movistar Carrier	Variables	Internacional	LDI Voz	188 Movistar Carrier
188  Movistar  Carrier	Variables	Internacional	LDI Voz	188 Movistar Carrier
1Gb (2+2+1) navegación LIN ATL	Fijos	Datos	Smartphone	1Gb (2+2+1) Navegacion LIN - ATL
1Gb (2+2+1) navegaciÃ³n LIN ATL	Fijos	Datos	Smartphone	1Gb (2+2+1) Navegacion LIN - ATL
1Gb (2+2+1) navegaciÂ¾n LIN ATL	Fijos	Datos	Smartphone	1Gb (2+2+1) Navegacion LIN - ATL
1Gb (2+2+1) navegacion LIN ATL	Fijos	Datos	Smartphone	1Gb (2+2+1) Navegacion LIN - ATL
1GB - Pacote Internet Ilimitado	Fijos	Datos	Smartphone	1GB - Pacote Internet Ilimitado
1GB Centro America 22102019 14:24:20	Variables	Internacional	Roaming Datos	1GB Centro America
1GB Centro America 27012020 22:40:38	Variables	Internacional	Roaming Datos	1GB Centro America
Promoción 1GB Internet x 7 días	Variables	Datos	Datos Excedentes	1GB Internet
1GB Internet x 7 días	Variables	Datos	Datos Excedentes	1GB Internet
1GB Internet	Variables	Datos	Datos Excedentes	1GB Internet
1GB RenovaciÃ³n Cuota de Datos	Variables	Datos	Datos Excedentes	1GB Renovacion Cuota de Datos
1GB Renovación Cuota Datos L	Variables	Datos	Datos Excedentes	1GB Renovación Cuota de Datos
1GB Renovación Cuota de Datos	Variables	Datos	Datos Excedentes	1GB Renovación Cuota de Datos
1GIGA POR 15 DIAS	Fijos	Datos	Smartphone	1GIGA POR 15 DIAS
Consumos Adicionales Nacionales-2 Consultas a buzón x86	Variables	Servicios	Otros	2 Consultas a buzón x86
2 Consultas a buzón x86	Variables	Servicios	Otros	2 Consultas a buzón x86
Consumos Adicionales Nacionales-2 Consultas a buzÃ³n x86	Variables	Servicios	Otros	2 Consultas a buzón x86
Consumos Adicionales Nacionales-8 Consultas a buzÃ³n x86	Variables	Servicios	Otros	2 Consultas a buzón x86
Data Package/2gb	Fijos	Datos	Smartphone	2 GB Data Package
Data Package/2gb Refund 3000 per month / 26 days refunded	Fijos	Datos	Smartphone	2 GB Data Package
2 GB Internet x 7 días	Variables	Datos	Datos Excedentes	2 GB Internet
2 GB Internet x 10 días	Variables	Datos	Datos Excedentes	2 GB Internet
Promoción 2 GB Internet x 5 días	Variables	Datos	BAM	2 GB Internet
Promoción 2 GB Internet x 10 días	Variables	Datos	BAM	2 GB Internet
PC72R 2 GB Internet x 7 días	Variables	Datos	Datos Excedentes	2 GB Internet
PC32R 2 GB Internet x 7 días	Variables	Datos	Datos Excedentes	2 GB Internet
2GB Internet x 7 días	Variables	Datos	Datos Excedentes	2 GB Internet
PC53R 2 GB Internet x 15 días	Variables	Datos	Datos Excedentes	2 GB Internet x 15 dias
A033C 2 GB Internet x 15 días	Variables	Datos	Datos Excedentes	2 GB Internet x 15 días
BC06C 2 GB Internet x 15 días	Variables	Datos	Datos Excedentes	2 GB Internet x 15 días
PE71R 2 GB Internet x 15 días	Variables	Datos	Datos Excedentes	2 GB Internet x 15 días
BC05R 2 GB Internet x 15 días	Variables	Datos	Datos Excedentes	2 GB Internet x 15 días
CN83R 2 GB Internet x 15 días	Variables	Datos	Datos Excedentes	2 GB Internet x 15 días
PC73R 2 GB Internet x 15 días	Variables	Datos	Datos Excedentes	2 GB Internet x 15 días
CN73R 2 GB Internet x 15 días	Variables	Datos	Datos Excedentes	2 GB Internet x 15 días
CN84R 2 GB Internet x 15 días	Variables	Datos	Datos Excedentes	2 GB Internet x 15 días
PC32R 2 GB Internet x 15 días	Variables	Datos	Datos Excedentes	2 GB Internet x 15 días
PC43R 2 GB Internet x 15 días	Variables	Datos	Datos Excedentes	2 GB Internet x 15 días
PC24R 2 GB Internet x 15 días	Variables	Datos	Datos Excedentes	2 GB Internet x 15 días
PC42R 2 GB Internet x 15 días	Variables	Datos	Datos Excedentes	2 GB Internet x 15 días
BC24R 2 GB Internet x 15 días	Variables	Datos	Datos Excedentes	2 GB Internet x 15 días
PC52R 2 GB Internet x 15 días	Variables	Datos	Datos Excedentes	2 GB Internet x 15 días
PC54R 2 GB Internet x 15 días	Variables	Datos	Datos Excedentes	2 GB Internet x 15 días
PC50R 2 GB Internet x 15 días	Variables	Datos	Datos Excedentes	2 GB Internet x 15 días
PC64R 2 GB Internet x 15 días	Variables	Datos	Datos Excedentes	2 GB Internet x 15 días
PC63R 2 GB Internet x 15 días	Variables	Datos	Datos Excedentes	2 GB Internet x 15 días
PC62R 2 GB Internet x 15 días	Variables	Datos	Datos Excedentes	2 GB Internet x 15 días
PC93R 2 GB Internet x 15 días	Variables	Datos	Datos Excedentes	2 GB Internet x 15 días
BC72R 2 GB Internet x 15 días	Variables	Datos	Datos Excedentes	2 GB Internet x 15 días
BC74R 2 GB Internet x 15 días	Variables	Datos	Datos Excedentes	2 GB Internet x 15 días
PC82R 2 GB Internet x 15 días	Variables	Datos	Datos Excedentes	2 GB Internet x 15 días
PC94R 2 GB Internet x 15 días	Variables	Datos	Datos Excedentes	2 GB Internet x 15 días
PC72R 2 GB Internet x 15 días	Variables	Datos	Datos Excedentes	2 GB Internet x 15 días
BC64R 2 GB Internet x 15 días	Variables	Datos	Datos Excedentes	2 GB Internet x 15 días
BC74R 2 GB Internet x 2 días	Variables	Datos	Datos Excedentes	2 GB Internet x 2 días
PC32R 2 GB Internet x 30 días	Variables	Datos	Datos Excedentes	2 GB Internet x 30 días
CN90R 2 GB Internet x 30 días	Variables	Datos	Datos Excedentes	2 GB Internet x 30 días
CN94R 2 GB Internet x 30 días	Variables	Datos	Datos Excedentes	2 GB Internet x 30 días
PC23R 2 GB Internet x 30 días	Variables	Datos	Datos Excedentes	2 GB Internet x 30 días
PC43R 2 GB Internet x 30 días	Variables	Datos	Datos Excedentes	2 GB Internet x 30 días
2 GB Internet x 30 días	Variables	Datos	Datos Excedentes	2 GB Internet x 30 días
PE82R 2 GB Internet x 30 días	Variables	Datos	Datos Excedentes	2 GB Internet x 30 días
PE83R 2 GB Internet x 30 días	Variables	Datos	Datos Excedentes	2 GB Internet x 30 días
PC00R 2 GB Internet x 30 días	Variables	Datos	Datos Excedentes	2 GB Internet x 30 días
PC20R 2 GB Internet x 30 días	Variables	Datos	Datos Excedentes	2 GB Internet x 30 días
PC22R 2 GB Internet x 30 días	Variables	Datos	Datos Excedentes	2 GB Internet x 30 días
PC24R 2 GB Internet x 30 días	Variables	Datos	Datos Excedentes	2 GB Internet x 30 días
PE81R 2 GB Internet x 30 días	Variables	Datos	Datos Excedentes	2 GB Internet x 30 días
PE71R 2 GB Internet x 30 días	Variables	Datos	Datos Excedentes	2 GB Internet x 30 días
PE94R 2 GB Internet x 30 días	Variables	Datos	Datos Excedentes	2 GB Internet x 30 días
CN73R 2 GB Internet x 30 días	Variables	Datos	Datos Excedentes	2 GB Internet x 30 días
PC03R 2 GB Internet x 30 días	Variables	Datos	Datos Excedentes	2 GB Internet x 30 días
PC12R 2 GB Internet x 30 días	Variables	Datos	Datos Excedentes	2 GB Internet x 30 días
PC04R 2 GB Internet x 30 días	Variables	Datos	Datos Excedentes	2 GB Internet x 30 días
PE70R 2 GB Internet x 30 días	Variables	Datos	Datos Excedentes	2 GB Internet x 30 días
PC02R 2 GB Internet x 30 días	Variables	Datos	Datos Excedentes	2 GB Internet x 30 días
CN84C 2 GB Internet x 30 días	Variables	Datos	Datos Excedentes	2 GB Internet x 30 días
2 GB Internet x 7 días	Variables	Datos	Datos Excedentes	2 GB Internet x 7 días
CN73R Promoción 2 GB Internet x 7 días	Variables	Datos	Datos Excedentes	2 GB Internet x 7 días
CN94C Promoción 2 GB Internet x 7 días	Variables	Datos	Datos Excedentes	2 GB Internet x 7 días
CN94R Promoción 2 GB Internet x 7 días	Variables	Datos	Datos Excedentes	2 GB Internet x 7 días
CN95R Promoción 2 GB Internet x 7 días	Variables	Datos	Datos Excedentes	2 GB Internet x 7 días
PC62R Promoción 2 GB Internet x 7 días	Variables	Datos	Datos Excedentes	2 GB Internet x 7 días
BC64R Promoción 2 GB Internet x 7 días	Variables	Datos	Datos Excedentes	2 GB Internet x 7 días
PC94R Promoción 2 GB Internet x 7 días	Variables	Datos	Datos Excedentes	2 GB Internet x 7 días
PE82R Promoción 2 GB Internet x 7 días	Variables	Datos	Datos Excedentes	2 GB Internet x 7 días
PE71R 2 GB Internet x 2 días	Variables	Datos	Datos Excedentes	2 GB Internet x 2 días
CN83R 2 GB Internet x 2 días	Variables	Datos	Datos Excedentes	2 GB Internet x 2 días
BC05R 2 GB Internet x 2 días	Variables	Datos	Datos Excedentes	2 GB Internet x 2 días
PC53R 2 GB Internet x 2 días	Variables	Datos	Datos Excedentes	2 GB Internet x 2 días
PC52R 2 GB Internet x 2 días	Variables	Datos	Datos Excedentes	2 GB Internet x 2 días
BC24R 2 GB Internet x 2 días	Variables	Datos	Datos Excedentes	2 GB Internet x 2 días
PC54R 2 GB Internet x 2 días	Variables	Datos	Datos Excedentes	2 GB Internet x 2 días
PC94R 2 GB Internet x 2 días	Variables	Datos	Datos Excedentes	2 GB Internet x 2 días
BC72R 2 GB Internet x 2 días	Variables	Datos	Datos Excedentes	2 GB Internet x 2 días
BC64R 2 GB Internet x 2 días	Variables	Datos	Datos Excedentes	2 GB Internet x 2 días
PC73R 2 GB Internet x 2 días	Variables	Datos	Datos Excedentes	2 GB Internet x 2 días
PC93R 2 GB Internet x 2 días	Variables	Datos	Datos Excedentes	2 GB Internet x 2 días
2 GB Internet x 3 días	Variables	Datos	Datos Excedentes	2 GB Internet x 3 días
2 GB Internet x 5 días	Variables	Datos	Datos Excedentes	2 GB Internet x 5 días
PE70R 2 GB Internet x 7 días	Variables	Datos	Datos Excedentes	2 GB Internet x 7 días
PE82R 2 GB Internet x 7 días	Variables	Datos	Datos Excedentes	2 GB Internet x 7 días
PE93R 2 GB Internet x 7 días	Variables	Datos	Datos Excedentes	2 GB Internet x 7 días
PE83R 2 GB Internet x 7 días	Variables	Datos	Datos Excedentes	2 GB Internet x 7 días
PC73R 2 GB Internet x 7 días	Variables	Datos	Datos Excedentes	2 GB Internet x 7 días
PC84R 2 GB Internet x 7 días	Variables	Datos	Datos Excedentes	2 GB Internet x 7 días
BC64R 2 GB Internet x 7 días	Variables	Datos	Datos Excedentes	2 GB Internet x 7 días
PC73R 2 GB Internet x?7 d?as	Variables	Datos	Datos Excedentes	2 GB Internet x 7 días
BC72R 2 GB Internet x 7 días	Variables	Datos	Datos Excedentes	2 GB Internet x 7 días
PC94R 2 GB Internet x 7 días	Variables	Datos	Datos Excedentes	2 GB Internet x 7 días
BC74R 2 GB Internet x 7 días	Variables	Datos	Datos Excedentes	2 GB Internet x 7 días
CN73R 2 GB Internet x 7 días	Variables	Datos	Datos Excedentes	2 GB Internet x 7 días
PC23R 2 GB Internet x 7 días	Variables	Datos	Datos Excedentes	2 GB Internet x 7 días
CN90R 2 GB Internet x 7 días	Variables	Datos	Datos Excedentes	2 GB Internet x 7 días
PE85R 2 GB Internet x 7 días	Variables	Datos	Datos Excedentes	2 GB Internet x 7 días
PE71R 2 GB Internet x 7 días	Variables	Datos	Datos Excedentes	2 GB Internet x 7 días
PE81R 2 GB Internet x 7 días	Variables	Datos	Datos Excedentes	2 GB Internet x 7 días
PE91R 2 GB Internet x 7 días	Variables	Datos	Datos Excedentes	2 GB Internet x 7 días
PE93C 2 GB Internet x 7 días	Variables	Datos	Datos Excedentes	2 GB Internet x 7 días
PC02R 2 GB Internet x 7 días	Variables	Datos	Datos Excedentes	2 GB Internet x 7 días
PC03R 2 GB Internet x 7 días	Variables	Datos	Datos Excedentes	2 GB Internet x 7 días
CN84C 2 GB Internet x 7 días	Variables	Datos	Datos Excedentes	2 GB Internet x 7 días
PE03R 2 GB Internet x 7 días	Variables	Datos	Datos Excedentes	2 GB Internet x 7 días
PC16C 2 GB Internet x 7 días	Variables	Datos	Datos Excedentes	2 GB Internet x 7 días
PC04R 2 GB Internet x 7 días	Variables	Datos	Datos Excedentes	2 GB Internet x 7 días
PC12R 2 GB Internet x 7 días	Variables	Datos	Datos Excedentes	2 GB Internet x 7 días
PC55R 2 GB Internet x 7 días	Variables	Datos	Datos Excedentes	2 GB Internet x 7 días
BC24R 2 GB Internet x 7 días	Variables	Datos	Datos Excedentes	2 GB Internet x 7 días
PC54R 2 GB Internet x 7 días	Variables	Datos	Datos Excedentes	2 GB Internet x 7 días
PC52R 2 GB Internet x 7 días	Variables	Datos	Datos Excedentes	2 GB Internet x 7 días
BC05R 2 GB Internet x 7 días	Variables	Datos	Datos Excedentes	2 GB Internet x 7 días
PC62R 2 GB Internet x 7 días	Variables	Datos	Datos Excedentes	2 GB Internet x 7 días
PC64R 2 GB Internet x 7 días	Variables	Datos	Datos Excedentes	2 GB Internet x 7 días
PC43R 2 GB Internet x 7 días	Variables	Datos	Datos Excedentes	2 GB Internet x 7 días
CN83R 2 GB Internet x 7 días	Variables	Datos	Datos Excedentes	2 GB Internet x 7 días
PC42R 2 GB Internet x 7 días	Variables	Datos	Datos Excedentes	2 GB Internet x 7 días
