CargoOK	IdCargo	IdTipo	IdTipo2
Abono Roaming 10% Voz Datos	Fijos	Voz	Internacional
Abono Roaming 15% desc. Zona 2 y 6	Fijos	Voz	Internacional
Abono Roaming 15% desc. Zona 3 y 4	Fijos	Voz	Internacional
Abono Roaming 15% desc. Zona 5	Fijos	Voz	Internacional
Abono Roaming 1GB Mundial	Fijos	Datos	Internacional
Abono Roaming 25% desc. Black	Fijos	Voz	Internacional
Abono Roaming 2GB USA Empresas	Fijos	Datos	Internacional
Abono Roaming 30% desc. Zona 2 y 6	Fijos	Voz	Internacional
Abono Roaming 30% desc. Zona 3 y 4	Fijos	Voz	Internacional
Abono Roaming 300Mb Mundial	Fijos	Datos	Internacional
Abono Roaming 35%Des Voz Black	Fijos	Voz	Internacional
Abono Roaming 50% desc. Zona 2 y 6	Fijos	Voz	Internacional
Abono Roaming 50% desc. Zona 2, 6, 7 y 8	Fijos	Datos	Internacional
Abono Roaming 50% desc. Zona 3 y 4	Fijos	Datos	Internacional
Abono Roaming 50% desc. Zona 5	Fijos	Datos	Internacional
Abono Roaming 60 Min Mundial	Fijos	Voz	Internacional
Abono Roaming 60 Min Zona 1	Fijos	Voz	Internacional
Abono Roaming 60 Min Zona 2 y 6	Fijos	Voz	Internacional
Abono Servicio de Grupo Linea Movil	Fijos	Varios	Otros
Abono Viajero América 12GB	Fijos	Voz	Internacional
Abono Viajero América 4GB	Fijos	Voz	Internacional
Abono Viajero Europa 4GB	Fijos	Datos	Internacional
Abono Viajero Limitrofe y USA	Fijos	Datos	Internacional
Abono Viajero Limitrofe y USA 6GB	Fijos	Datos	Internacional
Abono Viajero Límitrofes 4GB	Fijos	Voz	Internacional
Abono Viajero Mundo 4GB	Fijos	Voz	Internacional
Abono Voz y Datos Internacional	Fijos	Datos	Internacional
Abonos	Fijos	Varios	Otros
ACB INTERATIVIDADE SMS	Variables	Servicios	Otros
ACCESO A CELULAR CLARO	Variables	Excedente	Voz Aire
ACCESO A CELULAR MOVISTAR	Variables	Excedente	Voz Aire
ACCESO CEL.CLARO TERCEROS	Variables	Excedente	Voz Aire
ACCESO MOVISTAR TERCEROS	Variables	Excedente	Voz Aire
Acceso Premium a Tigo Sports	Variables	Servicios	Otros
Accesorio (Modem)	Variables	Varios	Equipos
Access Discount	Fijos	Varios	Otros
ACCIONES	Variables	Servicios	Otros
Account Charges and Credits	Fijos	Varios	Otros
Acesso a Caixa Postal ADICIONAL	Variables	Excedente	Voz Aire
Acesso a Caixa Postal GRATIS	Variables	Excedente	Voz Aire
Acesso a Caixa Postal LOCAL	Variables	Excedente	Voz Aire
ACI60	Fijos	Voz	Nacional
ACI61	Fijos	Voz	Nacional
ACI62	Fijos	Voz	Nacional
ACI65	Fijos	Voz	Nacional
ACI66	Fijos	Voz	Nacional
ACI67	Fijos	Voz	Nacional
ACI70 - Control	Fijos	Voz	Nacional
ACI71 - 2GB (Control)	Fijos	Varios	Todo Incluido
ACI72	Fijos	Voz	Nacional
ACI73	Fijos	Varios	Todo Incluido
ACI75	Fijos	Varios	Todo Incluido
ACI76	Fijos	Varios	Todo Incluido
ACI77	Fijos	Varios	Todo Incluido
ACI78	Fijos	Varios	Todo Incluido
ACI79	Fijos	Varios	Todo Incluido
ACI80 - Control	Fijos	Varios	Todo Incluido
ACI81	Fijos	Varios	Todo Incluido
ACI82 - Control	Fijos	Varios	Todo Incluido
ACI83 - Control	Fijos	Voz	Nacional
ACI84	Fijos	Varios	Todo Incluido
ACI87 - Control	Fijos	Voz	Nacional
ACI88	Fijos	Voz	Nacional
ACI89	Fijos	Voz	Nacional
ACI90	Fijos	Voz	Nacional
ACI92	Fijos	Varios	Todo Incluido
ACI92  Roaming AUP	Fijos	Voz	Internacional
ACI92 1 GB Internet	Fijos	Datos	Smartphone
ACI92 Bonificación Internet	Fijos	Datos	Smartphone
ACI92 Bonificación Llamadas	Fijos	Voz	Nacional
ACI92 Bonificación Plan	Fijos	Varios	Todo Incluido
ACI92 Bonificación Roaming	Fijos	Voz	Internacional
ACI92 Bonificación SMS	Fijos	Varios	Nacional SMS
ACI92 Minutos Ilimitados otros destinos	Fijos	Voz	Nacional
ACI92 Proporcional Plan	Fijos	Varios	Todo Incluido
ACI92 SMS Ilimitados	Fijos	Varios	Nacional SMS
ACI93	Fijos	Varios	Todo Incluido
ACI93 3 GB Internet	Fijos	Datos	Smartphone
ACI93 Bonificación Internet	Fijos	Datos	Smartphone
ACI93 Bonificación Llamadas	Fijos	Voz	Nacional
ACI93 Bonificación Plan	Fijos	Varios	Todo Incluido
ACI93 Bonificación Roaming	Fijos	Voz	Internacional
ACI93 Bonificación SMS	Fijos	Varios	Nacional SMS
ACI93 Minutos Ilimitados otros destinos	Fijos	Voz	Nacional
ACI93 Plan	Fijos	Varios	Todo Incluido
ACI93 SMS Ilimitados	Fijos	Varios	Nacional SMS
ACI94 - Plan Control América 31	Fijos	Varios	Todo Incluido
ACI94 5 GB Internet	Fijos	Datos	Smartphone
ACI94 Bonificación Internet	Fijos	Datos	Smartphone
ACI94 Bonificación Llamadas	Fijos	Voz	Nacional
ACI94 Bonificación Plan	Fijos	Varios	Todo Incluido
ACI94 Bonificación Roaming	Fijos	Voz	Internacional
ACI94 Bonificación SMS	Fijos	Varios	Nacional SMS
ACI94 Minutos Ilimitados otros destinos	Fijos	Voz	Nacional
ACI94 Plan	Fijos	Varios	Todo Incluido
ACI94 SMS ilimitado	Fijos	Varios	Nacional SMS
ACI95 8 GB Internet	Fijos	Datos	Smartphone
ACI95 Plan	Fijos	Varios	Todo Incluido
ACI95 SMS Ilimitados	Fijos	Varios	Nacional SMS
ACI96 - Plan Control América 33	Fijos	Varios	Todo Incluido
ACOC  CAMBIO  EQ	Variables	Varios	Equipos
Acreditacion de otros servicios	Variables	Varios	Otros
Acreditación de otros servicios	Variables	Varios	Otros
Acréscimo ENTREGA DE CHIP	Variables	Varios	Equipos
Acréscimo MULTA DE CANCELAMENTO	Variables	Varios	Otros
Activacion Cuota	Variables	Varios	Otros
Activacion Cuota  de	Variables	Varios	Otros
Activacion Cuota de	Variables	Varios	Equipos
Activacion Facebook al 325	Variables	Servicios	Otros
Activación Facebook al 325	Variables	Servicios	Otros
Activation Fee	Variables	Varios	Otros
Activity since last bill	Variables	Varios	Otros
Activity since last bill amount	Variables	Varios	Otros
Add On 110MIN	Fijos	Voz	Nacional
Add On 150MIN	Fijos	Voz	Nacional
Add On 70MIN	Fijos	Voz	Nacional
Add-ons	Variables	Varios	Otros
Additional charges & credits	Variables	Varios	Otros
Additional Smartphone Data Access	Fijos	Datos	Smartphone
Adic. Prog Roam PRO 500MB	Variables	Internacional	Roaming Datos
Adicional Control Flat v7 Inarrear	Fijos	Varios	Todo Incluido
Adicional Internacional 200	Fijos	Varios	Otros
Adicional Internacional 60	Fijos	Varios	Otros
Adicional Lote Hogar (Ley N 7.577)	Impuestos	Varios	Otros
Adicional Prog. Roam.30MB	Fijos	Datos	Internacional
Adjustment for Upgrade Fee	Variables	Varios	Otros
Administrative Charge	Fijos	Varios	Otros
Administrative Fee	Fijos	Varios	Otros
AGENDA RESTRINGIDA	Fijos	Varios	Perfiles
AGENDA RESTRINGIDA 3RO.	Fijos	Varios	Perfiles
AIRAVE Access Point enhanced Voice Coverage	Fijos	Varios	Otros
Aircards/mifi 5G	Fijos	Varios	Otros
Airtime Overage Charge	Variables	Excedente	Voz Aire
Ajuste	Variables	Varios	Otros
Ajuste  al  Cargo Fijo	Fijos	Varios	Otros
Ajuste  Cargo  Fijo	Fijos	Varios	Otros
Ajuste 2019-11	Variables	Varios	Otros
Ajuste 2020-06	Variables	Varios	Otros
Ajuste a la unidad	Variables	Varios	Variables
Ajuste abono	Fijos	Varios	Otros
Ajuste abono mensual	Fijos	Varios	Otros
Ajuste abono mensual 2020-05	Fijos	Varios	Otros
Ajuste abono mensual 2020-06	Fijos	Varios	Otros
Ajuste Abono Noviembre	Fijos	Varios	Otros
Ajuste Abonos Mensuales	Fijos	Varios	Otros
Ajuste alCargo Fijo	Fijos	Varios	Otros
Ajuste Cambio numeracion Telef	Variables	Varios	Otros
Ajuste cambio plan cargo	Fijos	Voz	Nacional
Ajuste cambio plan crédito	Variables	Varios	Otros
Ajuste Cargos Fijos	Fijos	Varios	Otros
Ajuste Consumos de Roaming	Variables	Internacional	Roaming Voz
AJUSTE DATOS CUOTA POR TERMINAL FCxxx9282	Variables	Varios	Equipos
AJUSTE DE CARGO PENALIZACION	Variables	Varios	Otros
Ajuste de prorrateo por Nueva Renta Eq	Variables	Varios	Otros
Ajuste del cargo prorrateo por incremento de tarifa	Variables	Varios	Variables
AJUSTE DESCTO 15	Variables	Varios	Otros
Ajuste Descuento 10%	Fijos	Varios	Todo Incluido
Ajuste equipo Nacional	Variables	Varios	Equipos
Ajuste equipo Nacional (coliving)	Variables	Varios	Equipos
Ajuste Factura de Venta	Variables	Varios	Equipos
Ajuste facturacion	Variables	Varios	Otros
Ajuste facturacion IVA	Impuestos	IVA	IVA
Ajuste Garantías x Cta. y Orden de Mapfre SA	Fijos	Varios	Garantias
Ajuste Impuesto al Consumo 4%	Variables	Varios	Impuestos
Ajuste Impuesto Selectivo 10%	Impuestos	Varios	Otros
Ajuste Impuestos	Impuestos	Varios	Otros
Ajuste Informatica	Variables	Varios	Otros
Ajuste LDI	Variables	Internacional	LDI Voz
Ajuste Minutos Aire	Variables	Excedente	Voz Aire
Ajuste Minutos Excedentes	Variables	Excedente	Voz Aire
Ajuste Negociación Legales	Variables	Varios	Otros
Ajuste Numeros Amigos	Variables	Servicios	Otros
Ajuste OIH 2021-08	Variables	Varios	Otros
Ajuste Pack SMS	Fijos	Varios	Otros
Ajuste penalidad anticipada	Variables	Varios	Otros
Ajuste penalidad anticipada crédito	Variables	Varios	Otros
Ajuste periodo anterior Abono	Fijos	Varios	Otros
Ajuste periodo anterior Abono Datos 0 MB	Fijos	Datos	Smartphone
Ajuste periodo anterior Servicio Smart Radio	Fijos	Varios	Nacional SMS
Ajuste plan datos	Fijos	Datos	Smartphone
Ajuste por caída celda Cafayate del 25/04 al 29/04	Variables	Varios	Variables
Ajuste por diferencia	Variables	Varios	Otros
Ajuste por diferencia en impuestos	Variables	Varios	Impuestos
Ajuste por diferencia en IVA 27	Impuestos	IVA	IVA
Ajuste por factura 45987426	Fijos	Varios	Otros
Ajuste por Plan de Venta	Variables	Varios	Otros
Ajuste por redondeo	Variables	Varios	Otros
Ajuste por Suscripciones	Variables	Servicios	Otros
Ajuste por Valor Abono Mensual	Fijos	Varios	Otros
Ajuste por Valor de Terminal	Variables	Varios	Equipos
Ajuste Promocional	Fijos	Varios	Otros
Ajuste Renta Batch	Variables	Varios	Otros
Ajuste Servicio Celular	Variables	Varios	Otros
Ajuste Servicios NOL	Fijos	Varios	Otros
Ajuste simcard (Coliving)	Variables	Varios	Equipos
Ajuste SVA	Variables	Varios	Otros
Ajuste tasacion por segundo	Variables	Varios	Otros
Ajuste x cobro de llamadas locales y/o nacionales	Variables	Varios	Variables
Ajustes	Variables	Varios	Otros
Ajustes adicionales	Variables	Varios	Otros
Ajustes-NA	Variables	Servicios	Otros
Alabama Communications Service Tax	Variables	Varios	Impuestos
Alcatel 1 4G	Variables	Varios	Equipos
Alcatel 3X 4G	Variables	Varios	Equipos
Alcatel 5033A	Variables	Varios	Equipos
Alcatel U5 4G LTE	Variables	Varios	Equipos
Alerta BMixta 22215	Variables	Servicios	Otros
Alerta BMixta 70080	Variables	Servicios	Otros
Alerta BMixta 76722	Variables	Servicios	Otros
Alerta BMixta 76767	Variables	Servicios	Otros
Alerta BMixta 77522	Variables	Servicios	Otros
Alerta Bulk	Variables	Servicios	Otros
Alerta Bulk al 11011	Variables	Servicios	Otros
Alerta Bulk al 1553	Variables	Servicios	Otros
Alerta Bulk al 29734	Variables	Servicios	Otros
Alerta Bulk al 54351	Variables	Servicios	Otros
Alerta Bulk del 1101	Variables	Servicios	Otros
Alerta Bulk del 11011	Variables	Servicios	Otros
Alerta Bulk del 1553	Variables	Servicios	Otros
Alerta Bulk del 29734	Variables	Servicios	Otros
Alerta Bulk del 54351	Variables	Servicios	Otros
Alerta Cablevision al 22253	Variables	Servicios	Otros
Alerta Cablevision del 22253	Variables	Servicios	Otros
Alerta Corporativa al 44099	Variables	Servicios	Otros
Alertas P. Min. Modernización	Variables	Servicios	Otros
Alertas Paquetes sms B	Fijos	Varios	Nacional SMS
ALI 23 - 25 GB	Fijos	Varios	Todo Incluido
ALI22 -25GB Libre Europa 7	Fijos	Varios	Todo Incluido
ALI23 25 GB Internet	Fijos	Datos	Smartphone
ALI23 Bonificación Plan	Fijos	Varios	Todo Incluido
ALI23 Plan	Fijos	Varios	Todo Incluido
ALI23 SMS ilimitados	Fijos	Varios	Nacional SMS
ALI25 25 GB Internet	Fijos	Datos	Smartphone
ALI25 Bonificación Plan	Fijos	Varios	Todo Incluido
ALI25 Plan	Fijos	Varios	Todo Incluido
ALI25 SMS ilimitados	Fijos	Varios	Nacional SMS
ALI28 25 GB Internet	Fijos	Datos	Smartphone
ALI28 Minutos libres a Claro	Variables	Plan	Voz Incluido
ALI28 Plan	Fijos	Varios	Todo Incluido
ALI28 SMS ilimitados	Fijos	Varios	Nacional SMS
ALI29 Plan	Fijos	Varios	Todo Incluido
ALI29 SMS ilimitados	Fijos	Varios	Nacional SMS
ALI30 25 GB Internet	Fijos	Datos	Smartphone
ALI30 Plan	Fijos	Varios	Todo Incluido
All Inclusive 50% OFF	Variables	Internacional	Roaming Voz
Allen County Sales Tax-Telec	Impuestos	Varios	Otros
Alpharetta City 911 Fee	Impuestos	Varios	Otros
Alquiler	Fijos	Varios	Otros
Alta Centralita Avanzada	Variables	Varios	Otros
Alta Multidispositivo	Variables	Varios	Otros
Alta Velocidad 10 GB	Variables	Datos	Datos Excedentes
Amazon Web Services	Fijos	Varios	Otros
Amortized Invoice Credit	Variables	Varios	Otros
Ampliación de 3GB en Bono Compartido	Fijos	Datos	Smartphone
Ana Maria Semanal INTERATIVIDADE SMS	Variables	Servicios	Otros
Anulacion bonif. Gama Base II	Fijos	Varios	Garantias
Anulación bonificación Equipo	Variables	Varios	Equipos
Aparatos y accesorios	Variables	Varios	Equipos
Aplicacion promocion Campaña Emp	Fijos	Varios	Otros
Aplicacion promocion Campaña Emp 25% dto	Fijos	Varios	Otros
Aplicacion promocion Campaña Emp 25% dto cfm + 4gb 24mes	Fijos	Varios	Otros
Aplicacion promocion Campaña Emp 25% dto cfm + 4gb 24mes CFM	Fijos	Varios	Otros
aplicacion promocion campaña emp 8% dto cfm 24meses_dire	Fijos	Varios	Otros
Aplicacion promocion Campaña Emp 8% DTO CFM 24MESES_DIREC	Fijos	Varios	Otros
Aplicacion promocion Empresas	Fijos	Varios	Todo Incluido
Aplicacion promocion Empresas CFM	Fijos	Varios	Todo Incluido
Aplicaciones Digitales	Fijos	Varios	MDM
Aplicativos Digitais - Hero - Basico	Variables	Servicios	Otros
Aplicativos Digitais - Hero Adv	Variables	Servicios	Otros
Aplicativos Digitais - Revista Light	Variables	Servicios	Otros
Apple iPad 6 GEN 32 GB	Variables	Varios	Equipos
Apple iPhone 11	Variables	Varios	Equipos
Apple iPhone 11 128 GB	Variables	Varios	Equipos
Apple iPhone 11 128Gb	Variables	Varios	Equipos
Apple iPhone 11 Pro Max 256Gb	Variables	Varios	Equipos
Apple iPhone 14 Pro Max 128Gb	Variables	Varios	Equipos
Apple iPhone SE	Variables	Varios	Equipos
Apple iPhone SE 20X	Variables	Varios	Equipos
APPLE IPHONE XR	Variables	Varios	Equipos
Applie Ipad	Variables	Varios	Equipos
Apps Clube Semanal	Variables	Servicios	Otros
AR State Sales Tax - Telecom	Impuestos	Varios	Otros
AR Telecom Relay Service	Impuestos	Varios	Otros
AR Universal Service	Impuestos	Varios	Otros
Arizona State Telecom Surcharge	Variables	Varios	Otros
Arizona state telecom surcharge company fees and surcharges	Impuestos	Varios	Otros
arjeta Sim 4G	Variables	Varios	Equipos
asc0001 Servicio Fijo	Fijos	Datos	Smartphone
asc0009 Servicio Fijo	Fijos	Datos	Smartphone
asc0010 Servicio Fijo	Fijos	Datos	Smartphone
asc0018 Servicio Fijo	Fijos	Datos	Smartphone
asc0028 Servicio Fijo	Fijos	Datos	Smartphone
asc0029 Servicio Fijo	Fijos	Datos	Smartphone
asc0032 Servicio Fijo	Fijos	Datos	Smartphone
asc0034 Servicio Fijo	Fijos	Datos	Smartphone
Asesor	Fijos	Varios	Otros
Asignacion de terminal	Variables	Varios	Equipos
Asist 3000 Telinfor	Variables	Servicios	Otros
Asist Info Client ICE	Variables	Servicios	Otros
Asistencia Claro	Fijos	Varios	Perfiles
Asistencia Claro CFM	Fijos	Varios	Perfiles
Asociacin Medicos sin Fronteras Espana	Variables	Servicios	Otros
Assinatura	Fijos	Varios	Otros
Assinatura Plano Sob Medida	Fijos	Varios	Otros
Assinatura Tablet e Modem	Fijos	Datos	BAM
Assinatura Total Share	Fijos	Datos	Smartphone
Assinatura Total Share 100GB	Fijos	Datos	Smartphone
Assinatura Total Share 10GB	Fijos	Datos	Smartphone
Assinatura Total Share 2.0	Fijos	Datos	Smartphone
Assinatura Total Share 20GB	Fijos	Datos	Smartphone
Assinatura Total Share 30GB	Fijos	Datos	Smartphone
Assinatura Total Share 40GB	Fijos	Datos	Smartphone
Assinatura Total Share 5GB	Fijos	Datos	Smartphone
AT&T	Variables	Varios	Otros
AT&T 411	Variables	Varios	Otros
AT&T World Traveler	Fijos	Voz	Internacional
ATENDIMENTO INSS ADICIONAL	Variables	Plan	Voz Incluido
ATENDIMENTO INSS GRATIS	Variables	Plan	Voz Incluido
ATENDIMENTO INSS NAMERO ESPECIAL	Variables	Servicios	Otros
ATENDIMENTO INSS Para Celulares Vivo	Variables	Plan	Voz Incluido
Atlanta County E	Variables	Varios	Impuestos
Atlanta County Municipal Sales Tax-Telco	Impuestos	Varios	Otros
Atlantida basico hasta 50 lin.	Fijos	Datos	BAM
Atlántida básico hasta 50 lin.	Fijos	Varios	Otros
Atraso en el pago	Variables	Varios	Otros
ATT Canada (sm) Monthly charges amount	Fijos	Varios	Otros
ATT Con Todo Nego 1299	Fijos	Varios	Todo Incluido
ATT Con Todo Nego 199	Fijos	Varios	Todo Incluido
ATT Con Todo Nego 999	Fijos	Varios	Todo Incluido
ATT Internet Con Todo Nego 1999	Fijos	Varios	Todo Incluido
ATT Internet CTodo Neg 1999	Fijos	Varios	Todo Incluido
att subscription	Variables	Servicios	Otros
ATT v2 ConTodo NEG 1199	Fijos	Varios	Todo Incluido
ATT v3 Con Todo NEG 1199	Fijos	Varios	Todo Incluido
ATT v3 Con Todo NEG 1299	Fijos	Varios	Todo Incluido
ATTv3 ConTodoNeg 499 C	Fijos	Varios	Todo Incluido
ATTv3 ConTodoNeg 599 C	Fijos	Varios	Todo Incluido
ATTv3_1 ConTodoNeg 1299 C	Fijos	Varios	Todo Incluido
ATTv3_1 ConTodoNeg 799 C	Fijos	Varios	Todo Incluido
ATTv3_1 ConTodoNeg 999	Fijos	Varios	Todo Incluido
ATTv3_1 ConTodoNeg 999 C	Fijos	Varios	Todo Incluido
Audiolibro Buke	Variables	Servicios	Otros
Austin City Sales Tax	Impuestos	Varios	Otros
Austin City Sales Tax-Telecom	Impuestos	Varios	Otros
Austin Mta Tax	Impuestos	Varios	Otros
Austin Mta Tax-Telecom	Impuestos	Varios	Otros
AUXILIO A LISTA	Variables	Servicios	Otros
AVI Administrador Virtual GSM	Fijos	Varios	Otros
AVI Llam. Saliente EEUU	Variables	Internacional	LDI Voz
AVI Llam. Saliente Guatemala	Variables	Internacional	LDI Voz
AVI Llam. Saliente Honduras	Variables	Internacional	LDI Voz
AVI Llam. Saliente Mexico	Variables	Internacional	LDI Voz
AVI Llam. Saliente Nicaragua	Variables	Internacional	LDI Voz
AVI Llam. Saliente Panama	Variables	Internacional	LDI Voz
AVI Llam.Red Telecom/Claro	Variables	Excedente	Voz Red
AVI Llamada Red Digicel	Variables	Excedente	Voz Aire
AVI Llamada Red Fija Otro Operador	Variables	Excedente	Voz Aire
AVI Llamada Red Intelfon	Variables	Excedente	Voz Aire
AVI Llamada Red Telecom Claro	Variables	Excedente	Voz Aire
AVI Llamada Red Telefonica	Variables	Excedente	Voz Aire
AVI Llamada Red Telemovil	Variables	Excedente	Voz Aire
AVI Llamada Saliente Canada	Variables	Internacional	LDI Voz
AVI Llamada Saliente Costa Rica	Variables	Internacional	LDI Voz
AVL -  LOCAL - AR	Fijos	Varios	Otros
AVL local Argentina	Fijos	Varios	Otros
AWG LIBROS-MDG	Variables	Servicios	Otros
À Cobrar - Ligações Locais	Variables	Excedente	Voz Aire
B.SMS 9310 INOLVIDABLE FM	Variables	Servicios	Otros
B300E Bonificación Plan	Fijos	Varios	Todo Incluido
B300E Plan	Fijos	Varios	Todo Incluido
BA500	Fijos	Varios	Todo Incluido
Bailando 2018	Variables	Servicios	Otros
Baja en tarifa de datos contratada	Variables	Varios	Variables
Balance Anterior	Variables	Varios	Otros
Balance of Installment Plan	Variables	Varios	Equipos
BAM 100 GB Limitado CE Empresa	Fijos	Datos	BAM
BAM 100 GB Limitado CE Empresa - BAM Controlada	Fijos	Datos	BAM
BAM 4G_5GB EMPRESAS_CORP_SD	Fijos	Datos	BAM
BAM Controlada	Fijos	Datos	BAM
BAM EMPRESAS 50GB	Fijos	Datos	BAM
BAM EMPRESAS S 50GB	Fijos	Datos	BAM
BAM Libre 100 GB Empresas	Fijos	Datos	BAM
BAM Libre 100 GB Empresas - Internet	Fijos	Datos	BAM
BAM Libre 50 GB Empresas	Fijos	Datos	BAM
BAM Libre 50 GB Empresas - Internet	Fijos	Datos	BAM
BAM Libre 80 GB Empresas	Fijos	Datos	BAM
BAM05 - Plan Internet móvil 3GB	Fijos	Datos	BAM
BAM06 - Plan Internet móvil 5GB	Fijos	Datos	BAM
BAM15 1 TB	Fijos	Datos	BAM
BAM17 - Plan Internet móvil 3GB	Fijos	Datos	BAM
BAM18 - Plan Internet móvil 5GB	Fijos	Datos	BAM
BAM1C - Plan Internet móvil 5G	Fijos	Datos	BAM
BAM1C Bonificación Plan	Fijos	Varios	Todo Incluido
BAM1C Internet a granel	Fijos	Datos	BAM
BAM21 - Plan Internet móvil 5G	Fijos	Datos	BAM
BAM22 - Plan Internet móvil 10GB	Fijos	Datos	BAM
BAM23 - Plan Internet móvil 5G	Fijos	Datos	BAM
BAM25 - Plan Internet móvil 6GB	Fijos	Datos	BAM
BAM26 - Plan Internet móvil 10GB	Fijos	Datos	BAM
BAM27 - Plan Internet móvil 16GB	Fijos	Datos	BAM
BAM29 - 7 GB	Fijos	Datos	BAM
BAM30 - Plan Internet móvil 10G	Fijos	Datos	BAM
BAM31 - Internet 3 GB	Fijos	Datos	BAM
BAM32 - Plan Internet móvil 5GB	Fijos	Datos	BAM
BAM33 - Plan Internet móvil 10GB	Fijos	Datos	BAM
BAM33 5 GB Internet	Fijos	Datos	BAM
BAM33 Cargos Administrativos	Fijos	Varios	Otros
BAM33 Servicio Factura Digital	Fijos	Varios	Otros
BAM34 - Plan Internet móvil 20 GB	Fijos	Datos	BAM
BAM40 5 GB Internet	Fijos	Datos	BAM
BAM40 Bonificación Plan	Fijos	Datos	BAM
BAM40 Proporcional 5 GB Internet	Fijos	Datos	BAM
BAM40 Proporcional Plan	Fijos	Datos	BAM
BAM40 Proporcional Servicio básico	Fijos	Varios	Otros
BAM41 10 GB Internet	Fijos	Datos	BAM
BAM41 Bonificación Plan	Fijos	Datos	BAM
BAM41 Internet a granel	Fijos	Datos	BAM
