CargoOK	IdCargo	IdTipo	IdTipo2
Plan Internet 5GB	Fijos	Datos	BAM
Pack de voz ilimitado a otras compañías	Fijos	Voz	Nacional
Plan Ti Empresas Ilimitado	Fijos	Varios	Todo Incluido
Plan Ti Empresas Ilimitado	Fijos	Varios	Todo Incluido
Proporcional: Pack 10 GB Internet	Fijos	Datos	BAM
Seguro de Equipos Plan Gs 35000	Fijos	Varios	Garantias
Seguro de Equipos Plan Gs 5000	Fijos	Varios	Garantias
Seguro de Equipos Plan Gs 50000	Fijos	Varios	Garantias
Plan Full $ 49.90	Fijos	Voz	Nacional
Bloqueo ID (Por defecto- No bloqueado)	Fijos	Varios	Otros
Paquete Adicional	Fijos	Varios	Otros
Paquete Adicional	Fijos	Varios	Otros
Plan Factura Fija Internet 4 GB	Fijos	Datos	Smartphone
Plan Factura Fija Internet 500 MB	Fijos	Datos	Smartphone
Plan Factura Fija Internet 6 GB	Fijos	Datos	Smartphone
Cargo Fijo Mensual GSM	Fijos	Varios	Todo Incluido
Negocios Conexión Total 2L	Fijos	Varios	Todo Incluido
Cargo Fijo - ZBD	Fijos	Datos	BAM
Conexión Total Premium 4XL	Fijos	Varios	Todo Incluido
Pack voz ilimitado a destinos Claro	Fijos	Voz	Nacional
Plan Control RCM Negocios	Fijos	Voz	Nacional
Minutos a Otras Compañias	Fijos	Voz	Nacional
Proporcional Minutos a otras compañías	Fijos	Voz	Nacional
10 GB Internet	Fijos	Varios	Todo Incluido
Pack Internet Movil 3 GB	Fijos	Datos	Smartphone
Proporcional 10 GB Internet	Fijos	Datos	Smartphone
Pack Internet Movil 3 GB	Fijos	Datos	Smartphone
Plan Comunidad Empresas 5 GB	Fijos	Varios	Todo Incluido
Ajuste Servicios NOL	Fijos	Varios	Otros
Plan Comunidad Empresas 1 GB	Fijos	Varios	Todo Incluido
Tareas de Administración Movistar	Fijos	Varios	Otros
Pack de voz ilimitado a otras compañías	Fijos	Voz	Nacional
Plan Executive Flex Total S	Fijos	Voz	Nacional
Conexión Total Premium 2XL	Fijos	Varios	Todo Incluido
PAC LD CORP ROAMING FLEX	Fijos	Voz	Internacional
PAC LD 01	Fijos	Voz	Nacional
PACOTE 100 SMS	Fijos	Varios	Nacional SMS
Suma Paquetes contratados	Fijos	Voz	Internacional
Suma Paquetes contratados	Fijos	Varios	Otros
Roaming Grecia (Vodafone Panafon)	Fijos	Voz	Internacional
Conexión Total Control S	Fijos	Datos	Smartphone
Plan Internet 5GB	Fijos	Datos	BAM
Pack voz ilimitado a destinos Claro	Fijos	Voz	Nacional
Pack Internet Movil 3 GB	Fijos	Datos	Smartphone
Pack Internet Movil 3 GB	Fijos	Datos	Smartphone
Proporcional Pack voz ilimitado a destinos Claro	Fijos	Voz	Nacional
Proporcional Pack voz ilimitado a otras compañías	Fijos	Voz	Nacional
Plan Comunidad Empresas 1 GB	Fijos	Varios	Todo Incluido
Plan Voz CCL21 (300min)	Fijos	Voz	Nacional
Plan Executive Flex Total M	Fijos	Voz	Nacional
Plan Executive Flex Total M	Fijos	Voz	Nacional
BAM17 - Plan Internet móvil 3GB	Fijos	Datos	BAM
10000 SMS	Fijos	Varios	Nacional SMS
Plan Datos Ilimitado GGCC	Fijos	Datos	BAM
Plan Internet 5GB	Fijos	Datos	BAM
Plan Comunidad Empresas 100MB	Fijos	Varios	Todo Incluido
Plan Comunidad Empresas 100MB	Fijos	Varios	Todo Incluido
Conexión Total Premium 4XL	Fijos	Varios	Todo Incluido
Empresas Conexión Control S	Fijos	Varios	Todo Incluido
Empresas Conexión Control S	Fijos	Varios	Todo Incluido
Empresas Conexión Control XS	Fijos	Varios	Todo Incluido
Empresas Conexión Control XS	Fijos	Varios	Todo Incluido
Plan Quantum 50 GGCC	Fijos	Voz	Nacional
Internet Moveil 5 GB Emp 4G	Fijos	Datos	BAM
ILI04 - Abono Voz Libre	Fijos	Voz	Nacional
Pack SMS ilimitado Abono Libre	Fijos	Varios	Nacional SMS
Black Conexión Total Libre XL	Fijos	Varios	Todo Incluido
Black Conexión Total Libre XL	Fijos	Varios	Todo Incluido
Negocios Conexión Total 2L	Fijos	Varios	Todo Incluido
Plan Executive Flex Total L	Fijos	Voz	Nacional
Negocios Conexión Total 2L	Fijos	Varios	Todo Incluido
Plan Executive Flex Total L	Fijos	Voz	Nacional
Plan Internet 10GB	Fijos	Datos	BAM
ILI03 - 5 GB (Libre)	Fijos	Voz	Nacional
Plan Comunidad Empresas 12 GB	Fijos	Varios	Todo Incluido
Plan Comunidad Empresas 12 GB	Fijos	Varios	Todo Incluido
Plan Comunidad Empresas 2 GB	Fijos	Varios	Todo Incluido
Plan Comunidad Empresas 5 GB	Fijos	Varios	Todo Incluido
Plan Executive Flex Total XL	Fijos	Voz	Nacional
100MB - Pacote Internet Ilimitado	Fijos	Datos	Smartphone
1GB - Pacote Internet Ilimitado	Fijos	Datos	Smartphone
Pacote Adicional Internet 1GB II	Fijos	Datos	Smartphone
Pacote Adicional Internet 1GB II	Fijos	Datos	Smartphone
Pacote Adicional Internet 1GB II	Fijos	Datos	Smartphone
Pacote Adicional Internet 1GB II	Fijos	Datos	Smartphone
Pacote Adicional Internet 1GB II	Fijos	Datos	Smartphone
Serviço Intragrupo	Fijos	Voz	Nacional
Pacote Adicional Internet 1GB II	Fijos	Datos	Smartphone
Pacote Adicional Internet 1GB II	Fijos	Datos	Smartphone
Pacote Adicional Internet 1GB II	Fijos	Datos	Smartphone
Pacote Ilimitado Internet 100MB	Fijos	Datos	Smartphone
Pacote Ilimitado Internet 100MB	Fijos	Datos	Smartphone
Pacote Adicional Internet 1GB II	Fijos	Datos	Smartphone
Pacote Adicional Internet 1GB II	Fijos	Datos	Smartphone
Pacote Adicional Internet 1GB II	Fijos	Datos	Smartphone
Pacote Adicional Internet 1GB II	Fijos	Datos	Smartphone
Pacote Adicional Internet 1GB II	Fijos	Datos	Smartphone
Cargo Fijo Mensual GSM	Fijos	Varios	Todo Incluido
Voz	Fijos	Voz	Nacional
Roaming Whatsapp  7 dias	Fijos	Datos	Internacional
Bonificación Plan	Fijos	Varios	Todo Incluido
Bonificación Plan	Fijos	Varios	Todo Incluido
Black Conexión Total Libre XL	Fijos	Varios	Todo Incluido
ILI01 - Abono Voz Libre	Fijos	Voz	Nacional
Proporcional Bonificación precio de pack	Fijos	Varios	Otros
Plan Comunidad Negocios 12 GB	Fijos	Varios	Todo Incluido
Plan Quantum 50 GGCC	Fijos	Voz	Nacional
Abono Roaming 1GB Mundial	Fijos	Datos	Internacional
WINTERNET 4G Sin EDC	Fijos	Datos	Smartphone
Plan Comunidad Empresas 5 GB	Fijos	Varios	Todo Incluido
Negocios Conexión Total 2L	Fijos	Varios	Todo Incluido
Black Conexión Total Libre XL	Fijos	Varios	Todo Incluido
Abono Roaming 50% desc. Zona 3 y 4	Fijos	Datos	Internacional
Abono Roaming 50% desc. Zona 2, 6, 7 y 8	Fijos	Datos	Internacional
Abono Roaming 50% desc. Zona 5	Fijos	Datos	Internacional
Abono Roaming 15% desc. Zona 5	Fijos	Voz	Internacional
Plan Voz ACI29	Fijos	Voz	Nacional
Pack Llamadas a Claro	Fijos	Voz	Nacional
Protección GSM Low Empresas	Fijos	Varios	Otros
Protección Medium Emp Exento	Fijos	Varios	Otros
Asesor	Fijos	Varios	Otros
Proporcional 10000 SMS	Fijos	Varios	Nacional SMS
Atlantida basico hasta 50 lin.	Fijos	Datos	BAM
Plan Internet 5GB	Fijos	Datos	BAM
5GB - Pacote Internet Ilimitado	Fijos	Datos	Smartphone
Plan Executive Flex Total XXL	Fijos	Voz	Nacional
Plan Executive Flex Total XXL	Fijos	Voz	Nacional
WINTERNET 4G Sin EDC	Fijos	Datos	Smartphone
Serviço Tarifa Zero	Fijos	Varios	Otros
Localización por aplicación	Fijos	Varios	Otros
Plan Comunidad Emp 9 GB	Fijos	Varios	Todo Incluido
Plan Comunidad Emp 9 GB	Fijos	Varios	Todo Incluido
Bonificación Plan	Fijos	Varios	Todo Incluido
Prog RoamPRO 300MB	Fijos	Datos	Internacional
Prog RoamPRO 300MB	Fijos	Datos	Internacional
Cargo Fijo Plan 708 BAM Empresas Pro 3GB	Fijos	Datos	BAM
Prog RoamPRO 300MB	Fijos	Datos	Internacional
Prog RoamPRO 300MB	Fijos	Datos	Internacional
3GB - Pacote Internet Ilimitado	Fijos	Datos	Smartphone
Plan Executive Flex Total XS	Fijos	Voz	Nacional
Planes y Paquetes-Banda Ancha 3 GB	Fijos	Datos	Smartphone
Proporcional Bonificación Paquete	Fijos	Datos	Smartphone
MAX SL EMPRESA CC 1000 4G	Fijos	Varios	Todo Incluido
Planes y Paquetes-TELCEL PRO EMPRESA CC 700	Fijos	Voz	Nacional
MAX SL EMPRESA 12000 4G	Fijos	Varios	Todo Incluido
MAX SL EMPRESA 5000 4G	Fijos	Varios	Todo Incluido
MAX SL EMPRESA CC 9000 4G	Fijos	Varios	Todo Incluido
Planes y Paquetes-Banda Ancha Mixto 3 GB	Fijos	Datos	Smartphone
Planes y Paquetes-Banda Ancha 2 GB	Fijos	Datos	Smartphone
Planes y Paquetes-Banda Ancha Mixto 2 GB	Fijos	Datos	Smartphone
RENTA MENSUAL	Fijos	Voz	Nacional
PAQUETE ROAMING DIARIO NAVEGACION SIN DESCARGAS	Fijos	Datos	Internacional
PQTE ILIM LDI USA, CANADA Y PR	Fijos	Datos	Internacional
Red Privada Nacional	Fijos	Varios	Otros
Plan Executive Flex Total L	Fijos	Voz	Nacional
PAQUETE DE MINUTOS GSM	Fijos	Varios	Todo Incluido
CONSUMO BONO DATOS LTE	Fijos	Datos	Smartphone
CONSUMO BONO DATOS 3G	Fijos	Datos	Smartphone
CONSUMO BONO DATOS LTE 3RO.	Fijos	Datos	Smartphone
CONSUMO BONO DATOS 3G TERCER	Fijos	Datos	Smartphone
CARGO MENSAJES TERCEROS	Fijos	Varios	Nacional SMS
CARGO MENSAJERIA CONTRATO	Fijos	Varios	Nacional SMS
CARGO AMERICAN ASSIST	Fijos	Varios	Otros
CARGO AMERICAN ASSIST TERCER	Fijos	Varios	Otros
PAQUETE DE MINUTOS GSM	Fijos	Varios	Todo Incluido
CONSUMO BONO DATOS LTE 3RO.	Fijos	Datos	Smartphone
CONSUMO BONO DATOS 3G	Fijos	Datos	Smartphone
Conexión Total Libre L	Fijos	Datos	Smartphone
MODEM LTE	Fijos	Datos	BAM
MODEM LTE	Fijos	Datos	BAM
MODEM LTE TERCEROS	Fijos	Datos	BAM
Abono Roaming 25% desc. Black	Fijos	Voz	Internacional
Conexión Total Premium 4XL	Fijos	Varios	Todo Incluido
Bloqueo ID (Por defecto- No bloqueado)	Fijos	Varios	Otros
BAM05 - Plan Internet móvil 3GB	Fijos	Datos	BAM
Localización por aplicación	Fijos	Varios	Otros
Proporcional SMS Ilimitados	Fijos	Varios	Nacional SMS
SMS Ilimitados	Fijos	Varios	Nacional SMS
Plan Comunidad Empresas 1 GB	Fijos	Varios	Todo Incluido
Pacote Adicional Internet 1GB II	Fijos	Datos	Smartphone
Pacote Adicional Internet 500MB II	Fijos	Datos	Smartphone
Promo Megas Adicionales	Fijos	Datos	Smartphone
Promo Megas Adicionales	Fijos	Datos	Smartphone
Promo SMS Adic.	Fijos	Varios	Nacional SMS
Promo SMS Adic.	Fijos	Varios	Nacional SMS
Tarifa Básica	Fijos	Voz	Nacional
Service charges - credits	Fijos	Varios	Otros
Monthly Charges	Fijos	Varios	Todo Incluido
Plan Quantum 50 GGCC	Fijos	Voz	Nacional
Facturación  Detallada	Fijos	Varios	Otros
Por Cuenta y Orden de SEGUROS SURA S.A.	Fijos	Varios	Garantias
DATOS 4GB LTE	Fijos	Datos	Smartphone
INTERNET MOVIL	Fijos	Datos	BAM
INTERNET MOVIL	Fijos	Datos	BAM
Planes y Paquetes-INT TELCEL EMPRESA MIXTO 3500	Fijos	Varios	Otros
Plan Executive Flex Total XL	Fijos	Voz	Nacional
Plan TI Empresas Ilimitado	Fijos	Varios	Todo Incluido
Bolsa IM Siempre conectado	Fijos	Datos	Smartphone
Asistencia Claro	Fijos	Varios	Perfiles
Trafico de Datos Incluidos (Kb)	Fijos	Datos	Smartphone
Control de Frío 6-20	Fijos	Varios	Otros
Pack Alertas 1500 SMS Libres	Fijos	Varios	Nacional SMS
WVPN 4G Intensivo APN	Fijos	Varios	Otros
Promoción Arnet + Voz	Fijos	Varios	Todo Incluido
Prip! Regional Empresas	Fijos	Voz	Nacional
Prip! Regional Empresas Stop	Fijos	Voz	Nacional
Plan Comunidad Negocios	Fijos	Varios	Todo Incluido
Adicional Prog. Roam.30MB	Fijos	Datos	Internacional
4 GB Internet	Fijos	Datos	Smartphone
4 GB Internet	Fijos	Datos	Smartphone
ILI05 - 500 MB (Libre)	Fijos	Voz	Nacional
Cargo Fijo Mensual GSM	Fijos	Varios	Todo Incluido
Cargo Fijo Mensual GSM	Fijos	Varios	Todo Incluido
Plan Comunidad Emp 3 GB	Fijos	Varios	Todo Incluido
Plan Comunidad Emp 3 GB	Fijos	Varios	Todo Incluido
Plan Unico Adelantado	Fijos	Voz	Nacional
Pack Internet Movil 3 GB	Fijos	Datos	Smartphone
7 GB Internet	Fijos	Datos	Smartphone
7 GB Internet	Fijos	Datos	Smartphone
Planes y Paquetes-MAX SL EMPRESA 1000 4G	Fijos	Varios	Todo Incluido
Tarifa Básica	Fijos	Voz	Nacional
SERVICIO DE ACCESO A INTERNET - Internet 4G	Fijos	Datos	Smartphone
TARIFA BASICA - Mensualidad Acceso a Internet 4G	Fijos	Datos	Smartphone
Paquete SMS	Fijos	Varios	Nacional SMS
BAM21 - Plan Internet móvil 5G	Fijos	Datos	BAM
BAM23 - Plan Internet móvil 5G	Fijos	Datos	BAM
Plan Comunidad Emp 7 GB	Fijos	Varios	Todo Incluido
Plan Comunidad Emp 7 GB	Fijos	Varios	Todo Incluido
Plan trama Emp 160000 min CLR	Fijos	Voz	Nacional
Pack Internet Movil 3 GB	Fijos	Datos	Smartphone
Pack Internet Movil 3 GB	Fijos	Datos	Smartphone
BAM22 - Plan Internet móvil 10GB	Fijos	Datos	BAM
CCL28 - Abono de Voz Libre	Fijos	Voz	Nacional
Pack Internet Movil 3 GB	Fijos	Datos	Smartphone
Pack Internet Móvil 5 GB	Fijos	Datos	Smartphone
Pack Internet Movil 3 GB	Fijos	Datos	Smartphone
Proporcional Pack Internet Móvil 5 GB	Fijos	Datos	Smartphone
Cargo Fijo - C8Z	Fijos	Varios	Otros
5GB - Pacote Internet Ilimitado	Fijos	Datos	Smartphone
Mercado Claro	Fijos	Varios	Otros
Serviço Tarifa Zero	Fijos	Voz	Nacional
Cargo Fijo Telefonia	Fijos	Voz	Nacional
Cargo Fijo Internet	Fijos	Datos	SmartPhone
Cargo Fijo Telefonia	Fijos	Voz	Nacional
Cargo Fijo Internet	Fijos	Datos	SmartPhone
Black Conexión Total Libre XL	Fijos	Varios	Todo Incluido
Plan Unico Adelantado	Fijos	Voz	Nacional
Plan Internet Movil 20GB Emp	Fijos	Datos	BAM
Plan Internet 10GB	Fijos	Datos	BAM
Plan Internet 50GB	Fijos	Datos	BAM
Pacote Adicional Internet 1GB II	Fijos	Datos	Smartphone
Pacote Adicional Internet 1GB II	Fijos	Datos	Smartphone
Pacote Adicional Internet 1GB II	Fijos	Datos	Smartphone
Pacote Adicional Internet 1GB II	Fijos	Datos	Smartphone
Pacote Adicional Internet 1GB II	Fijos	Datos	Smartphone
Pacote Adicional Internet 1GB II	Fijos	Datos	Smartphone
Pacote Adicional Internet 1GB II	Fijos	Datos	Smartphone
Pacote Adicional Internet 1GB II	Fijos	Datos	Smartphone
Pacote Adicional Internet 1GB II	Fijos	Datos	Smartphone
Pacote Adicional Internet 1GB II	Fijos	Datos	Smartphone
Pacote Adicional Internet 500MB II	Fijos	Datos	Smartphone
Pacote Adicional Internet 500MB II	Fijos	Datos	Smartphone
Pacote Adicional Internet 500MB II	Fijos	Datos	Smartphone
Pacote Adicional Internet 500MB II	Fijos	Datos	Smartphone
Pacote Adicional Internet 500MB II	Fijos	Datos	Smartphone
CCL20 - Abono de Voz Libre (150 Minutos)	Fijos	Voz	Nacional
Internet Móvel - Pacote  Ilimitado Especial	Fijos	Datos	Smartphone
Plan Executive Flex Total XS	Fijos	Voz	Nacional
Plan Comunidad Emp 150 OFF	Fijos	Varios	Todo Incluido
Plan Executive Flex Total M	Fijos	Voz	Nacional
Plan All Inclusive Mensual	Fijos	Datos	Internacional
Empresas Conexión Control M 3GB	Fijos	Varios	Todo Incluido
Cargo Fijo Internet	Fijos	Datos	SmartPhone
Cargo Fijo Telefonia	Fijos	Voz	Nacional
Empresas Conexión Control M 3GB	Fijos	Varios	Todo Incluido
Pacote 1.000 SMS - Individual	Fijos	Varios	Nacional SMS
Pacote 2.000 SMS - Individual	Fijos	Varios	Nacional SMS
Pacote Individual de SMS	Fijos	Varios	Nacional SMS
Pacote Individual de SMS - Franquia	Fijos	Varios	Nacional SMS
Pack de voz ilimitado a otras compañías	Fijos	Voz	Nacional
PEM2C - 3GB Libre	Fijos	Varios	Todo Incluido
PEM1C - 500MB - Libre	Fijos	Varios	Todo Incluido
Regularizacion Cargo Fijo	Fijos	Varios	Otros
Plan Comunidad Empresas 400 OFF	Fijos	Varios	Todo Incluido
Plan Comunidad Empresas 400 OFF	Fijos	Varios	Todo Incluido
Conexión Total Libre L.	Fijos	Varios	Todo Incluido
PEM4C - 10GB  - Libre	Fijos	Varios	Todo Incluido
Pack Internet Móvil 5 GB	Fijos	Datos	Smartphone
PEM3C - 5GB  - Libre	Fijos	Varios	Todo Incluido
Proporcional Pack Internet Móvil 5 GB	Fijos	Datos	Smartphone
Plan Comunidad Empresas 12 GB	Fijos	Varios	Todo Incluido
Conexión Total Libre L.	Fijos	Varios	Todo Incluido
Bolsa Intra ilimitada	Fijos	Varios	Otros
Plan Factura Fija 75.000 Gs.	Fijos	Varios	Todo Incluido
Plan Factura Fija 75.000 Tigo Business	Fijos	Varios	Todo Incluido
Plan Full $14,90	Fijos	Voz	Nacional
Plan Full $9,90	Fijos	Voz	Nacional
1 GB Internet	Fijos	Datos	Smartphone
1 GB Internet	Fijos	Datos	Smartphone
ILI07 - 3 GB (Libre)	Fijos	Voz	Nacional
Pack 2 GB Internet	Fijos	Datos	Smartphone
Pack 2 GB Internet	Fijos	Datos	Smartphone
Conexión Total Libre L.	Fijos	Varios	Todo Incluido
VIVO CHAMADA EM ESPERA	Fijos	Varios	Otros
Conexión Total Libre	Fijos	Datos	Smartphone
Bonificacion Conexion Total	Fijos	Datos	Smartphone
Facturación  Detallada	Fijos	Varios	Otros
WINTERNET 4G	Fijos	Datos	Smartphone
WINTERNET 4G	Fijos	Datos	Smartphone
DATOS LTE	Fijos	Datos	Smartphone
Comunidad 4 GB con Antivirus	Fijos	Varios	Todo Incluido
Plan Executive Flex Total XL	Fijos	Voz	Nacional
10GB - Pacote Internet Ilimitado	Fijos	Datos	Smartphone
Empresas Conexión Total L 5GB	Fijos	Varios	Todo Incluido
ATT v2 ConTodo NEG 1199	Fijos	Varios	Todo Incluido
Atlántida básico hasta 50 lin.	Fijos	Varios	Otros
Tarifa Mensual Móvil	Fijos	Varios	Otros
Detalle de voz	Fijos	Varios	Otros
Empresas Internet	Fijos	Datos	BAM
PRA2GA - 2GB Navegación ATL - LIN	Fijos	Datos	Smartphone
WVPN 4G Intensivo APN	Fijos	Varios	Otros
Plan Comunidad Emp 150 OFF	Fijos	Varios	Todo Incluido
Empresas Conexión Total L 5GB	Fijos	Varios	Todo Incluido
Monthly Service Fee	Fijos	Varios	Todo Incluido
Data Monthly Service Fee	Fijos	Varios	Todo Incluido
Directory Assistance	Fijos	Varios	Otros
Monthly Service Fee	Fijos	Varios	Todo Incluido
Monthly Service Fee	Fijos	Varios	Todo Incluido
Voice Mail	Fijos	Varios	Otros
Monthly Charges	Fijos	Varios	Todo Incluido
Paquete CENAM 3GB	Fijos	Datos	Smartphone
SIN FRONTERAS NORTEAMERICA	Fijos	Varios	Otros
1Gb (2+2+1) Navegacion LIN - ATL	Fijos	Datos	Smartphone
Adicional Prog. Roam.30MB	Fijos	Datos	Internacional
Adicional Prog. Roam.30MB	Fijos	Datos	Internacional
Prog RoamPRO 300MB	Fijos	Datos	Internacional
Prog RoamPRO 300MB	Fijos	Datos	Internacional
Prog RoamPRO 300MB	Fijos	Datos	Internacional
Plan Datos RED Empresa sin VoIP Bono Roaming	Fijos	Varios	Todo Incluido
VF Secure Net	Fijos	Varios	Otros
Cargo Fijo Plan 528 BAM Empresas Pro	Fijos	Datos	BAM
Cargo Fijo Plan 709 BAM Empresas Pro 6GB	Fijos	Datos	BAM
Cargo Fijo Plan 876 PLAN CONSOLIDADO SGO	Fijos	Voz	Nacional
Detalle de llamadas	Fijos	Varios	Otros
Trafico Conectado Promocional	Fijos	Datos	Smartphone
Cargo Fijo Plan 1453 BAM Pro 8GB Normal	Fijos	Datos	BAM
Cargo Fijo Plan 1536 M2M Trafico Medio Corp.	Fijos	Voz	Nacional
Cargo Fijo Plan M2M ILIMITADO	Fijos	Varios	Otros
Facturación  Detallada	Fijos	Varios	Otros
Detalle de llamadas	Fijos	Varios	Otros
Detalle de llamadas	Fijos	Varios	Otros
Account Charges and Credits	Fijos	Varios	Otros
Bonificación Plan	Fijos	Varios	Todo Incluido
Cargo Fijo - QR9	Fijos	Datos	BAM
Comunidad 2 GB con Antivirus+EMM	Fijos	Varios	Todo Incluido
Comunidad 2 GB con Antivirus+EMM	Fijos	Varios	Todo Incluido
Comunidad 14 GB con Antivirus	Fijos	Varios	Todo Incluido
Comunidad 14 GB con Antivirus	Fijos	Varios	Todo Incluido
Ajuste Abonos Mensuales	Fijos	Varios	Otros
Garantía	Fijos	Varios	Garantias
Facturación Electrónica	Fijos	Varios	Otros
Abono Control Negocios 1 GB	Fijos	Varios	Todo Incluido
Plan Comunidad Negocios	Fijos	Varios	Todo Incluido
Plan Control RCM Negocios	Fijos	Voz	Nacional
Geo Gestión	Fijos	Varios	Otros
Plan Comunidad Negocios	Fijos	Varios	Todo Incluido
Control Llamadas Salientes	Fijos	Voz	Nacional
Geo Gestión	Fijos	Varios	Otros
Servicio Movistar GPS Personas	Fijos	Varios	Otros
Bonificación Plan	Fijos	Varios	Todo Incluido
C0NTA DETALHADA CTC	Fijos	Varios	Otros
Comunidad 8 GB con Antivirus+EMM	Fijos	Varios	Todo Incluido
Comunidad 8 GB con Antivirus+EMM	Fijos	Varios	Todo Incluido
Comunidad 8 GB con Antivirus	Fijos	Varios	Todo Incluido
DATOS MOVILES	Fijos	Datos	Smartphone
Conexión Total Control S	Fijos	Datos	Smartphone
Cargo Fijo Plan 1524 BAM Controlado Corp 12GB	Fijos	Datos	BAM
Cargo Fijo Plan 1672 AUTOGESTION PLUS 18	Fijos	Datos	Smartphone
Cargo Fijo Plan AUTOGESTION PLUS 3GB	Fijos	Datos	Smartphone
Cargo Fijo Plan AUTOGESTION PLUS 4GB	Fijos	Datos	Smartphone
Cargo Fijo Plan AUTOGESTION PLUS 6GB	Fijos	Datos	Smartphone
Comunidad 4 GB con Antivirus	Fijos	Varios	Todo Incluido
Comunidad 8 GB con Antivirus	Fijos	Varios	Todo Incluido
Comunidad 4 GB con Antivirus+EMM	Fijos	Varios	Todo Incluido
Cargo Fijo Plan 1456 BAM Pro 30GB Normal	Fijos	Datos	BAM
Red Privada Virtual Claro	Fijos	Varios	Otros
Detalle de llamadas	Fijos	Varios	Otros
Internet 2G-3G	Fijos	Datos	Smartphone
Telefonia Adicional	Fijos	Voz	Nacional
Conexión Total Premium 2XL	Fijos	Varios	Todo Incluido
Plan Internet Movil 20GB Emp	Fijos	Datos	BAM
Comunidad 2 GB con Antivirus	Fijos	Varios	Todo Incluido
INTERNET MOVIL 3000MB INCL	Fijos	Datos	BAM
PAQ. 100 MIN LDI INCL	Fijos	Voz	Internacional
Empresas Conexión Total L 5GB	Fijos	Varios	Todo Incluido
Plan Executive Flex Total XXL	Fijos	Voz	Nacional
ILIMITADO ATLANTIDA - 310	Fijos	Varios	Otros
Proporcional Bonificación MDM	Fijos	Varios	MDM
Comunidad 4 GB con Antivirus	Fijos	Varios	Todo Incluido
Plan Comunidad Empresas 8 GB	Fijos	Varios	Todo Incluido
Abono Roaming 35%Des Voz Black	Fijos	Voz	Internacional
10 GB Internet	Fijos	Varios	Todo Incluido
Bonificación Plan	Fijos	Varios	Todo Incluido
Detalle de llamadas	Fijos	Varios	Otros
Factura digital	Fijos	Varios	Otros
Pack Llamadas Ilimitadas a Claro	Fijos	Voz	Nacional
Proporcional 10 GB Internet	Fijos	Datos	Smartphone
Servicio Factura Digital	Fijos	Varios	Otros
Proporcional Llamadas ilimitadas a destinos Claro	Fijos	Varios	Otros
Proporcional Servicio básico	Fijos	Varios	Otros
Proporcional SMS Ilimitados	Fijos	Varios	Nacional SMS
Servicio básico GSM	Fijos	Varios	Otros
SERVICO GLOBAL	Fijos	Varios	Otros
SMS Ilimitados	Fijos	Varios	Nacional SMS
Restricción identificador llamadas	Fijos	Varios	Otros
100 SMS	Fijos	Varios	Nacional SMS
Red Privada Virtual Claro	Fijos	Varios	Otros
Proporcional bonificación Internet	Fijos	Datos	Smartphone
Proporcional Minutos a otras compañías	Fijos	Voz	Nacional
Proporcional SMS Ilimitados	Fijos	Varios	Nacional SMS
Red Privada Virtual Claro	Fijos	Varios	Otros
Tarifa Mensual Móvil	Fijos	Varios	Otros
1Gb (2+2+1) Navegacion LIN - ATL	Fijos	Datos	Smartphone
150 SMS	Fijos	Varios	Nacional SMS
Red Privada Virtual Claro	Fijos	Varios	Otros
Pack Internet Móvil 5 GB	Fijos	Datos	Smartphone
Proporcional Pack Internet Móvil 5 GB	Fijos	Datos	Smartphone
1000 SMS	Fijos	Varios	Nacional SMS
AVL -  LOCAL - AR	Fijos	Varios	Otros
Facturación Electrónica	Fijos	Varios	Otros
Red Privada Virtual Claro	Fijos	Varios	Otros
100 SMS	Fijos	Varios	Nacional SMS
Proporcional Pack Internet Móvil 5 GB	Fijos	Datos	Smartphone
Red Privada Nacional	Fijos	Varios	Otros
SERVICO GLOBAL	Fijos	Varios	Otros
250 MB Internet	Fijos	Datos	Smartphone
Beneficio débito automático	Fijos	Varios	Otros
Bonificación garantía 100%	Fijos	Varios	Garantias
Pack Internet Movil 3 GB	Fijos	Datos	Smartphone
Proporcional bonificación Red Privada Nacional	Fijos	Varios	Otros
SMS ilimitado Empresas	Fijos	Varios	Nacional SMS
Comunidad 14 GB con Antivirus+EMM	Fijos	Varios	Todo Incluido
